,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
1995,DB02912,Propionyl Coenzyme A,317-66-8,CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)[N+]1=c2ncnc(N)c2N=C1,-0.08,-6.0,7.22e+00 g/l,0.71,-3.8,0.0,3.0,0.0,0.0,0.0,0.0
1996,DB02915,"4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(4-Trifluoromethyl-Phenyl)-Amine",,CC1=NC(C)=C(S1)C1=CC=NC(NC2=CC=C(C=C2)C(F)(F)F)=N1,4.62,3.99,2.24e-03 g/l,13.07,2.69,3.0,0.0,0.0,0.0,0.0,0.0
1997,DB02916,"[(2r,3s,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3,4-Dihydroxytetrahydro-2-Furanyl]Methyl Sulfamate",,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](COS(N)(=O)=O)[C@H](O)[C@H]1O,-1.3,-2.6,5.93e+00 g/l,11.3,4.99,0.0,0.0,0.0,1.0,0.0,0.0
1998,DB02917,N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide,,CN(C1=CC=C(C=C1)C(=O)NO)S(=O)(=O)C1=CC=C(S1)C1=NC=CC=C1,1.81,2.29,1.94e-02 g/l,9.82,3.07,0.0,1.0,0.0,1.0,0.0,0.0
1999,DB02918,6-(4-Difluoromethoxy-3-Methoxy-Phenyl)-2h-Pyridazin-3-One,,COC1=C(OC(F)F)C=CC(=C1)C1=NNC(=O)C=C1,2.33,1.97,9.93e-02 g/l,10.34,-1.6,2.0,1.0,0.0,0.0,0.0,0.0
2000,DB02919,"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",,COC1=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=CC(OC)=C1OC,2.16,1.51,3.51e-01 g/l,16.08,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2001,DB02921,(South)-Methanocarba-Thymidine,,CC1=CN(C(=O)NC1=O)[C@]12C[C@H]1[C@H](CO)[C@@H](O)C2,-0.83,-1.6,3.87e+01 g/l,10.3,-2.6,0.0,2.0,0.0,0.0,0.0,0.0
2002,DB02922,Hexafluoroacetone Hydrate,,OC(O)(C(F)(F)F)C(F)(F)F,1.85,1.26,6.69e-01 g/l,4.99,-7.0,6.0,0.0,0.0,0.0,0.0,0.0
2003,DB02923,"Biphenyl-2,3-Diol",1133-63-7,OC1=C(O)C(=CC=C1)C1=CC=CC=C1,2.46,3.01,5.52e-01 g/l,9.15,-6.3,0.0,0.0,0.0,0.0,0.0,0.0
2004,DB02925,Piretanide,55837-27-9,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,2.2,2.25,9.14e-02 g/l,4.68,-0.62,0.0,1.0,0.0,1.0,0.0,0.0
2005,DB02927,"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",,C[C@H](N)[C@@H](CCCCCC(O)=O)NC(=O)OP(O)(O)=O,-0.66,-1.0,1.12e+00 g/l,1.09,9.42,0.0,2.0,0.0,0.0,0.0,0.0
2006,DB02928,3-Amino-6-Hydroxy-Tyrosine,,N[C@@H](CC1=CC(N)=C(O)C=C1O)C(O)=O,-2.6,-2.7,3.21e+00 g/l,0.99,9.05,0.0,1.0,0.0,0.0,0.0,0.0
2007,DB02930,Phosphothiophosphoric Acid-Adenylate Ester,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)O[P@](O)(S)=O)[C@H](O)[C@H]1O,-0.5,-5.5,2.26e+00 g/l,1.03,4.96,0.0,0.0,0.0,0.0,0.0,0.0
2008,DB02931,Coa-S-Acetyl Tryptamine,,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)NCCc1cnc2ccccc12,0.02,-7.7,2.66e+00 g/l,0.83,5.31,0.0,3.0,0.0,0.0,0.0,0.0
2009,DB02932,(2r)-N-[4-Cyano-3-(Trifluoromethyl)Phenyl]-3-[(4-Fluorophenyl)Sulfonyl]-2-Hydroxy-2-Methylpropanamide,,C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,2.7,2.71,9.28e-03 g/l,11.95,-4.0,4.0,1.0,0.0,1.0,0.0,0.0
2010,DB02933,5'-Deoxy-5'-(Methylthio)-Tubercidin,,[H][C@]1(CSC)O[C@@]([H])(N2C=CC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,0.04,0.2,4.64e+00 g/l,12.47,7.2,0.0,0.0,0.0,0.0,0.0,0.0
2011,DB02934,9-(6-Deoxy-Alpha-L-Talofuranosyl)-6-Methylpurine,,C[C@H](O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2C,-0.34,-1.3,8.73e+00 g/l,12.45,4.22,0.0,0.0,0.0,0.0,0.0,0.0
2012,DB02936,4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid,,CC1=C(CC(N)=O)C2=C(C=CC(OCCCC(O)=O)=C2)N1CC1=CC=CC=C1,3.23,2.9,5.29e-03 g/l,4.16,-2.2,0.0,2.0,0.0,0.0,0.0,0.0
2013,DB02937,"Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate",,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](O)(=O)O[P@@](O)(=O)C[As](O)(O)O)[C@H](O)[C@H]1O,-1.6,-6.5,3.42e+00 g/l,1.87,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,DB02940,"(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid",,[H][C@@]1(CSC(=N1)C(\N)=C\C)C(O)=O,0.36,-0.23,1.65e+00 g/l,3.6,4.23,0.0,1.0,0.0,0.0,0.0,0.0
2015,DB02941,3-(1-Aminoethyl)Nonanedioic Acid,,C[C@@H](N)[C@H](CCCCCC(O)=O)CC(O)=O,-2.0,-1.5,1.27e+00 g/l,3.98,10.46,0.0,2.0,0.0,0.0,0.0,0.0
2016,DB02942,"Inositol 1,3-Bisphosphate",,O[C@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H](OP(O)(O)=O)[C@@H]1O,-1.3,-4.0,2.39e+01 g/l,0.86,-3.6,0.0,0.0,0.0,0.0,0.0,0.0
2017,DB02943,N-(4-Aminobutanoyl)-S-(4-Methoxybenzyl)-L-Cysteinylglycine,,COC1=CC=C(CSC[C@@H](NC(=O)CCCN)C(=O)NCC(O)=O)C=C1,-0.88,-2.6,4.95e-02 g/l,3.36,9.99,0.0,3.0,0.0,0.0,0.0,0.0
2018,DB02945,L-Iduronic Acid,3402-98-0,O[C@H]1O[C@@H]([C@H](O)[C@@H](O)[C@@H]1O)C(O)=O,-2.3,-2.6,2.95e+02 g/l,3.21,-3.7,0.0,1.0,0.0,0.0,0.0,0.0
2019,DB02946,Carpropamide,,CC[C@@]1([C@H](C)C1(Cl)Cl)C(=O)N[C@@H](C)C1=CC=C(Cl)C=C1,4.7,4.94,6.05e-04 g/l,11.81,-1.8,0.0,1.0,0.0,0.0,0.0,0.0
2020,DB02947,2-Fluoro-2'-Deoxyadenosine,,NC1=NC(F)=NC2=C1N=CN2[C@H]1C[C@@H](O)[C@H](CO)O1,-0.52,-0.57,9.17e+00 g/l,13.89,0.74,1.0,0.0,0.0,0.0,0.0,0.0
2021,DB02948,Fosmidomycin,,ON(CCCP(O)(O)=O)C=O,-1.1,-2.2,2.19e+01 g/l,1.81,-5.6,0.0,1.0,0.0,0.0,0.0,0.0
2022,DB02949,2-Acetyl-Protoporphyrin Ix,,CC1=C2C=C3[C@@H](C(O)=C)C(C)=C4C=C5N6C(=CC7=C(CCC(O)=O)C(C)=C8C=C([C@@H]1C=C)N2[Fe@@]6(N34)N78)C(CCC(O)=O)=C5C,3.15,-2.5,1.05e+00 g/l,3.14,10.31,0.0,2.0,0.0,0.0,0.0,0.0
2023,DB02950,Hymenialdisine,,[H][C@@]12C=C(Br)N=C1C(=O)NCC[C@]2([H])C1=NC(N)=NC1=O,0.29,0.057,1.63e-01 g/l,7.12,0.32,0.0,2.0,0.0,0.0,0.0,0.0
2024,DB02951,3-Hydroxypyruvic Acid,1113-60-6,OCC(=O)C(O)=O,-1.4,-0.75,2.09e+02 g/l,2.57,-3.4,0.0,2.0,0.0,0.0,0.0,0.0
2025,DB02952,Alpha-Aminoisobutyric Acid,,CC(C)(N)C(O)=O,-2.5,-2.4,3.37e+02 g/l,2.58,9.72,0.0,1.0,0.0,0.0,0.0,0.0
2026,DB02953,2-Thiomethyl-3-Phenylpropanoic Acid,,[H][C@](CS)(CC1=CC=CC=C1)C(O)=O,2.39,2.57,2.80e-01 g/l,4.63,-9.6,0.0,1.0,0.0,0.0,0.0,0.0
2027,DB02954,(Carboxyhydroxyamino)Ethanoic Acid,,ON(CC(O)=O)C(O)=O,-0.66,-0.86,2.26e+01 g/l,2.48,-6.0,0.0,2.0,0.0,0.0,0.0,0.0
2028,DB02955,Ricinoleic Acid,141-22-0,CCCCCC[C@H](O)C\C=C\CCCCCCCC(O)=O,6.14,5.4,2.54e-03 g/l,4.99,-1.3,0.0,1.0,0.0,0.0,0.0,0.0
2029,DB02957,Orotidine-5'-Monophosphate,,O[C@@H]1[C@@H](O)[C@@H](O[C@H]1COP(O)(O)=O)N1C(=O)NC(=O)C=C1C(O)=O,-1.7,-2.9,8.61e+00 g/l,1.21,-3.7,0.0,3.0,0.0,0.0,0.0,0.0
2030,DB02958,Selenomethionine Selenoxide,,C[Se](=O)CC[C@@H](N)C(O)=O,-2.9,-4.0,1.05e+02 g/l,1.6,9.11,0.0,1.0,0.0,0.0,0.0,0.0
2031,DB02959,Oxitriptan,4350-09-8,N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O,-1.6,-1.4,3.63e+00 g/l,2.15,9.18,0.0,1.0,0.0,0.0,0.0,0.0
2032,DB02960,1-Carboxyethylaminomethyl-4-Aminomethylbenzene,,[NH3+]CC1=CC=C(CNCCC(O)=O)C=C1,-2.1,-2.4,1.51e-01 g/l,3.5,9.9,0.0,1.0,0.0,0.0,0.0,0.0
2033,DB02961,L-Rhamnose,3615-41-6,C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,-2.0,-2.5,2.58e+02 g/l,11.84,-3.0,0.0,1.0,0.0,0.0,0.0,0.0
2034,DB02963,"(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine",,CS(=O)(=O)C1=CC=C(NC2=CC(Cl)=NC3=CC=NN23)C=C1,2.65,1.85,3.14e-02 g/l,16.96,1.35,0.0,0.0,0.0,1.0,0.0,0.0
2035,DB02964,"8,9,10-Trihydroxy-7-Hydroxymethyl-2-Thioxo-6-Oxa-1,3-Diaza-Spiro[4.5]Decan-4-One",,OC[C@H]1O[C@]2(NC(=S)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,-1.6,-2.4,1.62e+01 g/l,9.21,-3.0,0.0,1.0,0.0,0.0,0.0,0.0
2036,DB02965,Ndelta-(N'-Sulphodiaminophosphinyl)-L-Ornithine,,N[C@@H](CCCN[P@](N)(=O)NS(O)(=O)=O)C(O)=O,-1.8,-4.5,5.55e+00 g/l,-1.0,9.33,0.0,1.0,0.0,1.0,0.0,0.0
2037,DB02966,Fluoro-Willardiine,,N[C@@H](CN1C=C(F)C(=O)NC1=O)C(O)=O,-1.7,-3.8,3.83e+00 g/l,1.72,8.56,1.0,3.0,0.0,0.0,0.0,0.0
2038,DB02968,Penicillin G Acyl-Serine,,CC1(C)S[C@H](N[C@H]1C([O-])=O)[C@@H](NC(=O)CC1=CC=CC=C1)C(=O)OC[C@@H](N)C([O-])=O,0.78,-4.1,7.03e-01 g/l,1.34,8.6,0.0,4.0,0.0,0.0,0.0,0.0
2039,DB02969,4-Methyl-5-Hydroxyethylthiazole,,CC1=C(CCO)SC=N1,0.67,0.42,2.26e+00 g/l,15.62,3.12,0.0,0.0,0.0,0.0,0.0,0.0
2040,DB02971,2-Amino-4-(2-Amino-Ethoxy)-Butyric Acid,,NCCOCC[C@@H](N)C(O)=O,-3.7,-4.4,1.59e+02 g/l,2.45,9.75,0.0,1.0,0.0,0.0,0.0,0.0
2041,DB02973,4-(5-Bromo-2-Oxo-2h-Indol-3-Ylazo)-Benzenesulfonamide,,NS(=O)(=O)C1=CC=C(C=C1)\N=N\C1=C2C=C(Br)C=CC2=NC1=O,3.0,1.54,2.40e-02 g/l,10.03,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
2042,DB02975,Ge2270a,2007-07-0,CNC(=O)C[C@@H]1NC(=O)C2=CSC(=N2)C2=CC=C(N=C2C2=CSC(=N2)C2=CSC(=N2)[C@@H](NC(=O)CNC(=O)C2=C(COC)SC(=N2)[C@@H](NC(=O)C2=C(C)SC1=N2)C(C)C)[C@@H](O)C1=CC=CC=C1)C1=NC(=CS1)C1=N[C@H](CO1)C(=O)N1CCC[C@@H]1C(N)=O,3.99,4.27,1.25e-02 g/l,11.11,0.3,0.0,7.0,0.0,0.0,0.0,0.0
2043,DB02976,Uridine-5'-Monophosphate 2-Deoxy-2-Fluoro-Galactopyranosyl-Monophosphate Ester,,OC[C@H]1O[C@@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@H](F)[C@@H](O)[C@@H]1O,-0.94,-4.1,2.17e+01 g/l,1.73,-3.0,1.0,2.0,0.0,0.0,0.0,0.0
2044,DB02977,PNU177836,,CCCCCN[C@H](O)[C@@H](CC1=CC=C(OCC(O)=O)C(=C1)C(O)=O)N[C@@H](O)[C@@H](CC1=CC=CC=C1)N[C@H](O)OC(C)(C)C,0.41,0.8,1.01e-01 g/l,2.74,8.39,0.0,2.0,0.0,0.0,0.0,0.0
2045,DB02978,Beta-Hydroxyleucine,,CC(C)[C@H](O)[C@H](N)C(O)=O,-2.5,-2.6,2.17e+02 g/l,2.44,8.99,0.0,1.0,0.0,0.0,0.0,0.0
2046,DB02980,Thymidine-5'-(Dithio)Phosphate,,CC1=CN([C@H]2C[C@@H](O)[C@H](COP(S)(S)=O)O2)C(=O)NC1=O,0.66,0.25,5.28e-01 g/l,0.87,-3.2,0.0,2.0,0.0,0.0,0.0,0.0
2047,DB02981,Vitamin B6 Complexed with 2-Amino-Hexanoic Acid,,CCCC[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,-0.29,-2.7,6.87e-01 g/l,1.19,10.08,0.0,1.0,0.0,0.0,0.0,0.0
2048,DB02982,Bombykol,,CCC\C=C\C=C\CCCCCCCCCO,6.38,5.42,2.10e-04 g/l,16.84,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,DB02984,"4-[3-Methylsulfanylanilino]-6,7-Dimethoxyquinazoline",,COC1=CC2=NC=NC(NC3=CC(SC)=CC=C3)=C2C=C1OC,3.92,3.77,4.55e-03 g/l,16.13,4.62,0.0,0.0,0.0,0.0,0.0,0.0
2050,DB02985,8-Iodo-Guanine,,OC1=NC(=N)NC2=C1N=C(I)N2,0.24,-1.0,3.57e-01 g/l,-8.7,32.78,0.0,0.0,0.0,0.0,0.0,0.0
2051,DB02986,"N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide",,NS(=O)(=O)C1=CC=C(S1)S(=O)(=O)NCC1=CC=CS1,0.16,1.16,4.63e-01 g/l,7.9,-8.2,0.0,0.0,0.0,2.0,0.0,0.0
2052,DB02987,Cysteine-S-Acetamide,,N[C@@H](CSCC(N)=O)C(O)=O,-3.0,-4.0,2.15e+01 g/l,2.07,8.83,0.0,2.0,0.0,0.0,0.0,0.0
2053,DB02988,Imino-Tryptophan,,OC(=O)C(=N)CC1=CNC2=CC=CC=C12,1.28,1.54,1.22e-01 g/l,4.5,3.48,0.0,1.0,0.0,0.0,0.0,0.0
2054,DB02990,C16-Fatty-Acyl-Substrate-Mimic,,CCCCCCCCCCCCCCCC(=O)SCCNC(C)=O,7.27,5.92,2.17e-04 g/l,15.78,-0.96,0.0,2.0,0.0,0.0,0.0,0.0
2055,DB02992,1-Deoxy-6-O-Phosphono-1-[(Phosphonomethyl)Amino]-L-Threo-Hexitol,,O[C@H](CNCP(O)(O)=O)[C@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O,-2.1,-6.1,1.49e+01 g/l,-0.58,6.77,0.0,0.0,0.0,0.0,0.0,0.0
2056,DB02993,8-Methyl-9-Oxoguanine,,CC1=NC2=C(O1)N=C(N)NC2=O,-0.49,-0.96,7.71e+00 g/l,9.81,-0.54,0.0,1.0,0.0,0.0,0.0,0.0
2057,DB02996,2-(Thiomethylene)-4-Methylpentanoic Acid,,[H][C@](CS)(CC(C)C)C(O)=O,2.1,2.17,1.80e+00 g/l,4.91,-9.6,0.0,1.0,0.0,0.0,0.0,0.0
2058,DB02998,Methyltrienolone,965-93-5,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],3.11,2.53,3.32e-02 g/l,18.9,-0.53,0.0,1.0,0.0,0.0,0.0,0.0
2059,DB02999,Quisqualate,,N[C@@H](CN1OC(=O)NC1=O)C(O)=O,-2.7,-3.7,5.36e+01 g/l,1.46,8.56,0.0,3.0,0.0,0.0,0.0,0.0
2060,DB03000,"9-Hydroxypropyladenine, S-Isomer",,C[C@@H](O)CN1C=NC2=C1N=CN=C2N,-0.29,-0.58,5.45e+00 g/l,15.17,5.12,0.0,0.0,0.0,0.0,0.0,0.0
2061,DB03001,Peridinin,,O[C@H]1C[C@]2(C)O[C@]2(\C=C\C2=C\C(=C\C(\C)=C\C=C\C=C\C=C(/C)C=C=C3C(C)(C)C[C@@H](OC(C)=O)C[C@@]3(O)C)\OC2=O)C(C)(C)C1,7.05,5.25,8.80e-04 g/l,14.04,-2.7,0.0,2.0,0.0,0.0,0.0,0.0
2062,DB03002,4-Iodophenol,,OC1=CC=C(I)C=C1,2.92,2.6,9.77e-01 g/l,9.1,-6.3,0.0,0.0,0.0,0.0,0.0,0.0
2063,DB03003,Glutathione Sulfonic Acid,,N[C@@H](CCC(=O)N[C@H](CS(O)(=O)=O)C(=O)NCC(O)=O)C(O)=O,-2.0,-5.0,3.00e+00 g/l,-0.9,9.31,0.0,4.0,0.0,1.0,0.0,0.0
2064,DB03004,1-[(1s)-Carboxy-2-(Methylsulfinyl)Ethyl]-(3r)-[(5s)-5-Amino-5-Carboxypentanamido]-(4r)-Sulfanylazetidin-2-One,,C[S@](=O)C[C@H](N1[C@H](S)[C@@H](NC(=O)CCC[C@H](N)C(O)=O)C1=O)C(O)=O,-1.5,-5.5,1.63e+00 g/l,1.85,9.49,0.0,4.0,2.0,0.0,0.0,0.0
2065,DB03006,Arsanilic acid,98-50-0,NC1=CC=C(C=C1)[As](O)(O)=O,-0.42,-0.17,1.10e+01 g/l,3.95,2.73,0.0,0.0,0.0,0.0,0.0,0.0
2066,DB03007,"9r,13r-Opda",,CC\C=C\C[C@H]1[C@H](CCCCCCCC(O)=O)C=CC1=O,5.09,5.08,3.22e-03 g/l,4.78,-4.9,0.0,2.0,0.0,0.0,0.0,0.0
2067,DB03008,5-Fluoro-Beta-L-Gulosyl Fluoride,,OC[C@@]1(F)O[C@H](F)[C@@H](O)[C@H](O)[C@H]1O,-0.83,-1.6,2.56e+02 g/l,11.61,-3.6,2.0,0.0,0.0,0.0,0.0,0.0
2068,DB03009,2-[(2-Oxo-2-Piperidin-1-Ylethyl)Thio]-6-(Trifluoromethyl)Pyrimidin-4(1h)-One,,OC1=CC(=NC(SCC(=O)N2CCCCC2)=N1)C(F)(F)F,2.51,2.57,5.18e-01 g/l,11.59,-1.1,3.0,1.0,0.0,0.0,0.0,0.0
2069,DB03010,Epothilone B,152044-54-7,C[C@H]1CCC[C@]2(C)O[C@H]2C[C@H](OC(=O)C[C@@H](O)C(C)(C)C(=O)[C@@H](C)[C@@H]1O)C(\C)=C\C1=CSC(C)=N1,3.7,4.12,3.42e-03 g/l,14.09,2.73,0.0,2.0,0.0,0.0,0.0,0.0
2070,DB03011,Adenosine-5'-(Dithio)Phosphate,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](COP(S)(S)=O)[C@H](O)[C@H]1O,-0.09,-4.4,9.64e-01 g/l,0.88,4.99,0.0,0.0,0.0,0.0,0.0,0.0
2071,DB03012,Phenylalanine-N-Sulfonamide,,[H][C@@](CC1=CC=CC=C1)(NS(N)(=O)=O)C(O)=O,0.03,-0.065,3.71e+00 g/l,3.44,-1.4,0.0,1.0,0.0,1.0,0.0,0.0
2072,DB03013,Di(N-Acetyl-D-Glucosamine),,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O,-2.6,-5.3,1.11e+02 g/l,11.5,-3.0,0.0,2.0,0.0,0.0,0.0,0.0
2073,DB03015,"6-Hydroxy-1,6-Dihydro Purine Nucleoside",,OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=[NH+]C2=C1N=CN[C@@H]2O,-2.4,-2.7,8.40e+00 g/l,11.92,6.39,0.0,0.0,0.0,0.0,0.0,0.0
2074,DB03019,"4-(2,5-Dichloro-Thiophen-3-Yl)-Pyrimidin-2-Ylamine",,NC1=NC=CC(=N1)C1=C(Cl)SC(Cl)=C1,3.18,3.25,3.58e-02 g/l,16.46,3.45,0.0,0.0,0.0,0.0,0.0,0.0
2075,DB03020,5-Beta-D-Ribofuranosylnicotinamide Adenine Dinucleotide,,NC(=O)C1=C[NH+]=CC(=C1)[C@@H]1O[C@@H](CO[P@]([O-])(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O,-1.4,-7.2,2.16e+00 g/l,1.84,5.0,0.0,1.0,0.0,0.0,0.0,0.0
2076,DB03021,Ulapualide A,,CO[C@H](C[C@H]1OC(=O)C[C@H](O)CCCC(=O)C[C@H](C)C2=COC(=N2)C2=COC(=N2)C2=COC(\C=C\C[C@@H](OC)[C@@H]1C)=N2)[C@H](C)CCC(=O)[C@H](C)[C@@H](OC(C)=O)[C@H](C)\C=C\N(C)CO,4.52,5.08,1.32e-02 g/l,14.03,4.36,0.0,4.0,0.0,0.0,0.0,0.0
2077,DB03022,"3-{2,6,8-Trioxo-9-[(2r,3s,4r)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Propyl Dihydrogen Phosphate",,OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1NC(=O)NC2=O,-1.6,-4.4,4.20e+00 g/l,1.76,-3.0,0.0,3.0,0.0,0.0,0.0,0.0
2078,DB03023,"1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",,CC(C)(C)N1[NH+]=C(C2=C1N=CN=C2N)C1=CC=C(Cl)C=C1,0.49,3.32,2.03e-02 g/l,19.69,6.57,0.0,0.0,0.0,0.0,0.0,0.0
2079,DB03024,2-Methyl-3-(2-Aminothiazolo)Propanal,,[H][C@](C)(CC1=CSC(N)=N1)C=O,1.19,0.83,2.37e+00 g/l,14.42,4.69,0.0,1.0,0.0,0.0,0.0,0.0
2080,DB03025,1-Octen-3-Ol,,CCCCC[C@H](O)C=C,2.43,2.49,1.31e+00 g/l,17.49,-1.7,0.0,0.0,0.0,0.0,0.0,0.0
2081,DB03026,Phosphoglycolohydroxamic Acid,51528-59-7,ONC(=O)COP(O)(O)=O,-1.2,-2.0,1.38e+01 g/l,1.32,-5.6,0.0,1.0,0.0,0.0,0.0,0.0
2082,DB03031,Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Octyl-Amide,,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCCCCNC(=O)C12CC3CC(CC(C3)C1)C2,5.38,5.88,1.33e-04 g/l,9.91,4.63,0.0,1.0,0.0,1.0,0.0,0.0
2083,DB03032,S-Octylglutathione,,CCCCCCCCSC[C@@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,-0.83,-1.5,3.41e-02 g/l,1.81,9.31,0.0,4.0,0.0,0.0,0.0,0.0
2084,DB03033,1-Methyloxy-4-Sulfone-Benzene,,COC1=CC=C(C=C1)S(=O)=O,-0.16,0.94,9.59e-01 g/l,5.26,-4.8,0.0,0.0,0.0,1.0,0.0,0.0
2085,DB03034,Dextrofloxacine,,C[C@@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,-0.02,0.65,1.44e+00 g/l,5.45,6.2,1.0,2.0,0.0,0.0,0.0,0.0
2086,DB03035,"1,8-Di-Hydroxy-4-Nitro-Anthraquinone",,OC1=CC=CC2=C1C(=O)C1=C(O)C=CC(=C1C2=O)[N+]([O-])=O,2.02,3.55,1.90e-01 g/l,7.11,-5.2,0.0,2.0,0.0,0.0,0.0,1.0
2087,DB03037,Oxidized Acetyl Dithranol,,OC(=O)CC1=C(O)C2=C(C=C1)C(=O)C1=C(C(O)=CC=C1)C2=O,2.17,3.25,1.47e-01 g/l,2.95,-4.4,0.0,3.0,0.0,0.0,0.0,0.0
2088,DB03039,"4-(Aminosulfonyl)-N-[(2,5-Difluorophenyl)Methyl]-Benzamide",,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC(F)=CC=C1F,2.0,1.66,1.98e-02 g/l,9.95,-1.3,2.0,1.0,0.0,1.0,0.0,0.0
2089,DB03040,Nitrilotriacetic Acid,,OC(=O)CN(CC(O)=O)CC(O)=O,-0.98,-2.1,3.17e+01 g/l,1.78,5.58,0.0,3.0,0.0,0.0,0.0,0.0
2090,DB03041,Udp-Glucuronic Acid,,O[C@H]1[C@H](CO[P@@](O)(=O)O[P@@](O)(=O)O[C@H]2O[C@H]([C@H](O)[C@@H](O)[C@@H]2O)C(O)=O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O,-1.2,-4.7,1.81e+01 g/l,1.72,-3.7,0.0,3.0,0.0,0.0,0.0,0.0
2091,DB03042,5-Phosphoarabinonic Acid,,O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)C(O)=O,-2.3,-2.9,2.00e+01 g/l,1.48,-3.5,0.0,1.0,0.0,0.0,0.0,0.0
2092,DB03043,"(S)-2-Amino-3-(6h-Selenolo[2,3-B]-Pyrrol-4-Yl)-Propionic Acid",,N[C@@H](Cc1cnc2[se]ccc12)C(O)=O,-1.8,-2.4,2.13e+01 g/l,0.57,9.3,0.0,1.0,0.0,0.0,0.0,0.0
