sulfur	"An element that is a member of the chalcogen family. It has an atomic symbol S, atomic number 16, and atomic weight [32.059; 32.076]. It is found in the amino acids cysteine and methionine."
kanamycin	"Antibiotic complex produced by Streptomyces kanamyceticus from Japanese soil. Comprises 3 components: kanamycin A, the major component, and kanamycins B and C, the minor components."
diosmetin	"a 5,7-dihydroxyflavone"
caplacizumab	"In patients with aTTP, levels of a substance called von Willebrand factor are increased. von Willebrand factor acts on platelets to cause them to stick together and form blood clots. Caplacizumab, the active substance in Cablivi, is a nanobody (a small antibody) which has been designed to attach to von Willebrand factor in a way that stops it acting on platelets. This reduces platelets sticking together and forming clots in blood vessels and, as a result, platelet levels in the blood rise because they are no longer taken up to form clots."
leucovorin	"The active metabolite of FOLIC ACID. Leucovorin is used principally as an antidote to FOLIC ACID ANTAGONISTS."
ornithine	"An amino acid produced in the urea cycle by the splitting off of urea from arginine."
zotarolimus	"synthetic analog of rapamycin"
"tiludronic acid"	"a bone resorption inhibitor; an antihypercalcemic agent; used in the tratment of Paget's disease; used in the treatment and prevention of osteoporosis; structure given in first source"
guaiacol	"An agent thought to have disinfectant properties and used as an expectorant. (From Martindale, The Extra Pharmacopoeia, 30th ed, p747)"
"acetic acid"	"Product of the oxidation of ethanol and of the destructive distillation of wood. It is used locally, occasionally internally, as a counterirritant and also as a reagent. (Stedman, 26th ed)"
"colforsin daropate"	"Potent activator of the adenylate cyclase system and the biosynthesis of cyclic AMP. From the plant COLEUS FORSKOHLII. Has antihypertensive, positive inotropic, platelet aggregation inhibitory, and smooth muscle relaxant activities; also lowers intraocular pressure and promotes release of hormones from the pituitary gland."
phenazocine	"An opioid analgesic with actions and uses similar to MORPHINE. (From Martindale, The Extra Pharmacopoeia, 30th ed, p1095)"
alpha-Ergocryptine	"a component of the ergotoxine complex; it is the main ergot alkaloid of Japanese & South American wid grasses; minor descriptor (76-86); on-line & INDEX MEDICUS search ERGOLINES (76-86); RN given refers to ((5'alpha)-isomer)"
deferoxamine	"Natural product isolated from Streptomyces pilosus. It forms iron complexes and is used as a chelating agent, particularly in the mesylate form."
meldonium	"structural analog of gamma-butyrobetaine, also of carnitine; antianginal compound; MET-88 is dihydrate; structure given in first source"
hexamethonium	"A nicotinic cholinergic antagonist often referred to as the prototypical ganglionic blocker. It is poorly absorbed from the gastrointestinal tract and does not cross the blood-brain barrier. It has been used for a variety of therapeutic purposes including hypertension but, like the other ganglionic blockers, it has been replaced by more specific drugs for most purposes, although it is widely used a research tool."
carbaryl	"A carbamate insecticide and parasiticide. It is a potent anticholinesterase agent belonging to the carbamate group of reversible cholinesterase inhibitors. It has a particularly low toxicity from dermal absorption and is used for control of head lice in some countries."
opipramol	"A tricyclic antidepressant with actions similar to AMITRIPTYLINE."
"adenosine triphosphate"	"An adenine nucleotide containing three phosphate groups esterified to the sugar moiety. In addition to its crucial roles in metabolism adenosine triphosphate is a neurotransmitter."
"sodium acetate"	"The trihydrate sodium salt of acetic acid, which is used as a source of sodium ions in solutions for dialysis and as a systemic and urinary alkalizer, diuretic, and expectorant."
penicillamine	"3-Mercapto-D-valine. The most characteristic degradation product of the penicillin antibiotics. It is used as an antirheumatic and as a chelating agent in Wilson's disease."
aurothioglucose	"A thioglucose derivative used as an antirheumatic and experimentally to produce obesity in animals."
mitoguazone	"Antineoplastic agent effective against myelogenous leukemia in experimental animals. Also acts as an inhibitor of animal S-adenosylmethionine decarboxylase."
glafenine	"An anthranilic acid derivative with analgesic properties used for the relief of all types of pain."
"evans blue"	"An azo dye used in blood volume and cardiac output measurement by the dye dilution method. It is very soluble, strongly bound to plasma albumin, and disappears very slowly."
azacyclonol	"major descriptor (65-84); on-line search PIPERIDINES (65-84); Index Medicus search AZACYCLONOL (65-84); RN given refers to parent cpd"
"pregnenolone succinate"	"A 21-carbon steroid, derived from CHOLESTEROL and found in steroid hormone-producing tissues. Pregnenolone is the precursor to GONADAL STEROID HORMONES and the adrenal CORTICOSTEROIDS."
"sodium citrate"	"Sodium salts of citric acid that are used as buffers and food preservatives. They are used medically as anticoagulants in stored blood, and for urine alkalization in the prevention of KIDNEY STONES."
dimetindene	"A histamine H1 antagonist. It is used in hypersensitivity reactions, in rhinitis, for pruritus, and in some common cold remedies."
dactinomycin	"A compound composed of a two CYCLIC PEPTIDES attached to a phenoxazine that is derived from STREPTOMYCES parvullus. It binds to DNA and inhibits RNA synthesis (transcription), with chain elongation more sensitive than initiation, termination, or release. As a result of impaired mRNA production, protein synthesis also declines after dactinomycin therapy. (From AMA Drug Evaluations Annual, 1993, p2015)"
"kainic acid"	"(2S-(2 alpha,3 beta,4 beta))-2-Carboxy-4-(1-methylethenyl)-3-pyrrolidineacetic acid. Ascaricide obtained from the red alga Digenea simplex. It is a potent excitatory amino acid agonist at some types of excitatory amino acid receptors and has been used to discriminate among receptor types. Like many excitatory amino acid agonists it can cause neurotoxicity and has been used experimentally for that purpose."
idoxuridine	"An analog of DEOXYURIDINE that inhibits viral DNA synthesis. The drug is used as an antiviral agent."
lactose	"A disaccharide of GLUCOSE and GALACTOSE in human and cow milk. It is used in pharmacy for tablets, in medicine as a nutrient, and in industry."
erythromycin	"A bacteriostatic antibiotic macrolide produced by Streptomyces erythreus. Erythromycin A is considered its major active component. In sensitive organisms, it inhibits protein synthesis by binding to 50S ribosomal subunits. This binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins."
ipidacrine	"do not confuse with neuromedin"
"succinic acid"	"A water-soluble, colorless crystal with an acid taste that is used as a chemical intermediate, in medicine, the manufacture of lacquers, and to make perfume esters. It is also used in foods as a sequestrant, buffer, and a neutralizing agent. (Hawley's Condensed Chemical Dictionary, 12th ed, p1099; McGraw-Hill Dictionary of Scientific and Technical Terms, 4th ed, p1851)"
gabexate	"A serine proteinase inhibitor used therapeutically in the treatment of pancreatitis, disseminated intravascular coagulation (DIC), and as a regional anticoagulant for hemodialysis. The drug inhibits the hydrolytic effects of thrombin, plasmin, and kallikrein, but not of chymotrypsin and aprotinin."
benzoin	"A white crystalline compound prepared by condensation of benzaldehyde in potassium cyanide and used in organic syntheses. This should not be confused with benzoin gum from STYRAX."
deptropine	"minor descriptor (65-85); on-line & Index Medicus search TROPANES (66-85); RN given refers to parent cpd"
ketanserin	"A selective serotonin receptor antagonist with weak adrenergic receptor blocking properties. The drug is effective in lowering blood pressure in essential hypertension. It also inhibits platelet aggregation. It is well tolerated and is particularly effective in older patients."
betacarotene	"A carotenoid that is a precursor of VITAMIN A. Beta carotene is administered to reduce the severity of photosensitivity reactions in patients with erythropoietic protoporphyria (PORPHYRIA, ERYTHROPOIETIC)."
mefloquine	"A phospholipid-interacting antimalarial drug (ANTIMALARIALS). It is very effective against PLASMODIUM FALCIPARUM with very few side effects."
octopamine	"An alpha-adrenergic sympathomimetic amine, biosynthesized from tyramine in the CNS and platelets and also in invertebrate nervous systems. It is used to treat hypotension and as a cardiotonic. The natural D(-) form is more potent than the L(+) form in producing cardiovascular adrenergic responses. It is also a neurotransmitter in some invertebrates."
ifenprodil	"NMDA receptor antagonist; RN given refers to parent cpd without isomeric designation; structure"
auranofin	"An oral chrysotherapeutic agent for the treatment of rheumatoid arthritis. Its exact mechanism of action is unknown, but it is believed to act via immunological mechanisms and alteration of lysosomal enzyme activity. Its efficacy is slightly less than that of injected gold salts, but it is better tolerated, and side effects which occur are potentially less serious."
strychnine	"An alkaloid found in the seeds of STRYCHNOS NUX-VOMICA. It is a competitive antagonist at glycine receptors and thus a convulsant. It has been used as an analeptic, in the treatment of nonketotic hyperglycinemia and sleep apnea, and as a rat poison."
